Unnamed: 0,Title,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Summary,Reviews,Plays,Playing,Backlogs,Wishlist,Release Year,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1347,Bulletstorm,2011-02-22,"['People Can Fly', 'Electronic Arts']",3.2,159,159,['Shooter'],"Bulletstorm Brings New Furor To First-Person Shooter Action Thanks To Its Signature 'Kill With Skill' Gameplay. The Game Tells The Story Of A Futuristic Confederation Protected By An Elite Band Of Mercenaries: Dead Echo. When Dead Echo Members Grayson Hunt And Ishi Sato Learn They'Ve Been Working For The Wrong Side, They'Re Betrayed By Their Commander And Exiled To The Far Reaches Of The Galaxy. In Bulletstorm, Grayson And Ishi Find Themselves Surrounded By Hordes Of Mutants And Flesh Eating Gangs In An Abandoned Paradise. They Have Two Objectives: Get Off The Planet Alive, And Exact Revenge On The Man Who Sent Them There.
             

              Players Step Into The Role Of Grayson Hunt Complete With An Arsenal Of Over-The-Top Combat Moves And Outrageously Large Guns. Bulletstorm'S Array Of Distinct 'Skillshots' Produces Unprecedented Levels Of Frantic Gameplay And Yell-Inducing Satisfaction. The Skillshot System Rewards Players For Inciting Mayhem In The Most Creative Way Possible. The More Insane The Skillshot, The More Points Players Collects To Upgrade Their Character And Unlock Weapons, Which Then Allows Them To Execute Even More Creative Moves And Exaggerated Skillshots.","['Best Single-Player Shooter', 'Jogo É Um Shooter Diferente Deixando A Mecanica Dele Bem Divertida Com Design De Armas Muito Legais Sinto Que Faltou Um Pouco De Capricho No Enredo E No Carisma Dos Personagens Mas É Um Bom Jogo De Qualquer Forma', 'Pretty Mid Overall But I Remember It More Than Other Shooters Released At The Time.', 'Pretty Fun', 'Not The Game Which You Will Count Ever As Your Favotite, But Memorable Enough Modern Consol-Ish Fps Title. While Being Not A ""Classic"" Shooter, Or, For Example, Serious Sam Clone, Like Painkiller, It Still Speedy And Action Driven.\N                     \N                     The Game Also Have Pretty Visuals For Ue3 Engine. If You Love Visual Style And Apperance Of Starcraft 2, This Game Is Right In The Same Valley.\N                     \N                     Narrative Is Not Deep Or Too Serious, Characters Are Comical, But I Would\'Ve Not Described It As ""Random"". It Just Don\'T Go Deep Into Universe, Giving Lots Of Stuff To Your Imagination. But What There Is There. While Being Full Of Dity Jokes, I Not Find It Cringe Or Offensive, Unlike Some Other Titles.\N                     \N                     My Only Complains Would Be About Only 3 Weapon Slots (4Th One For Heavier Stuff Would\'Ve Been A Nice Addition), Sometimes Repeative Enemies, Maybe Too Much Limits On Character Movement. However, Game Defenetly Has Its Moments. In General, I Had Fun And Maybe Will Replay One Day Edition Ported To Ue4. Or Sequel, If It Will Be Made In Future.', ""I Don'T Remember Too Much About This Game At All Cause I Played It When I Was 12, But I Liked It, That Much I Know.""]",2300,6,299,125,2011,3803,Bulletstorm,PS3,2011,Shooter,Electronic Arts,0.23,0.2,0.01,0.08,0.53
1347,Bulletstorm,2011-02-22,"['People Can Fly', 'Electronic Arts']",3.2,159,159,['Shooter'],"Bulletstorm Brings New Furor To First-Person Shooter Action Thanks To Its Signature 'Kill With Skill' Gameplay. The Game Tells The Story Of A Futuristic Confederation Protected By An Elite Band Of Mercenaries: Dead Echo. When Dead Echo Members Grayson Hunt And Ishi Sato Learn They'Ve Been Working For The Wrong Side, They'Re Betrayed By Their Commander And Exiled To The Far Reaches Of The Galaxy. In Bulletstorm, Grayson And Ishi Find Themselves Surrounded By Hordes Of Mutants And Flesh Eating Gangs In An Abandoned Paradise. They Have Two Objectives: Get Off The Planet Alive, And Exact Revenge On The Man Who Sent Them There.
             

              Players Step Into The Role Of Grayson Hunt Complete With An Arsenal Of Over-The-Top Combat Moves And Outrageously Large Guns. Bulletstorm'S Array Of Distinct 'Skillshots' Produces Unprecedented Levels Of Frantic Gameplay And Yell-Inducing Satisfaction. The Skillshot System Rewards Players For Inciting Mayhem In The Most Creative Way Possible. The More Insane The Skillshot, The More Points Players Collects To Upgrade Their Character And Unlock Weapons, Which Then Allows Them To Execute Even More Creative Moves And Exaggerated Skillshots.","['Best Single-Player Shooter', 'Jogo É Um Shooter Diferente Deixando A Mecanica Dele Bem Divertida Com Design De Armas Muito Legais Sinto Que Faltou Um Pouco De Capricho No Enredo E No Carisma Dos Personagens Mas É Um Bom Jogo De Qualquer Forma', 'Pretty Mid Overall But I Remember It More Than Other Shooters Released At The Time.', 'Pretty Fun', 'Not The Game Which You Will Count Ever As Your Favotite, But Memorable Enough Modern Consol-Ish Fps Title. While Being Not A ""Classic"" Shooter, Or, For Example, Serious Sam Clone, Like Painkiller, It Still Speedy And Action Driven.\N                     \N                     The Game Also Have Pretty Visuals For Ue3 Engine. If You Love Visual Style And Apperance Of Starcraft 2, This Game Is Right In The Same Valley.\N                     \N                     Narrative Is Not Deep Or Too Serious, Characters Are Comical, But I Would\'Ve Not Described It As ""Random"". It Just Don\'T Go Deep Into Universe, Giving Lots Of Stuff To Your Imagination. But What There Is There. While Being Full Of Dity Jokes, I Not Find It Cringe Or Offensive, Unlike Some Other Titles.\N                     \N                     My Only Complains Would Be About Only 3 Weapon Slots (4Th One For Heavier Stuff Would\'Ve Been A Nice Addition), Sometimes Repeative Enemies, Maybe Too Much Limits On Character Movement. However, Game Defenetly Has Its Moments. In General, I Had Fun And Maybe Will Replay One Day Edition Ported To Ue4. Or Sequel, If It Will Be Made In Future.', ""I Don'T Remember Too Much About This Game At All Cause I Played It When I Was 12, But I Liked It, That Much I Know.""]",2300,6,299,125,2011,8618,Bulletstorm,PC,2011,Shooter,Electronic Arts,0.07,0.07,0.0,0.02,0.16
1348,The Witcher 2: Assassins Of Kings,2011-05-17,"['Atari', 'Cd Projekt Red']",3.6,181,181,"['Adventure', 'Rpg']","This Third-Person Dark Fantasy Western Rpg And Sequel To The Witcher (2007), Featuring Multiple Endings And Branching Narrative Paths, Follows The Travels Of Geralt Of Rivia, Witcher, Who, After Being Falsely Accused Of Regicide, Sets Out To Clear His Name And Find The Real Killer, In A Time Of Political Turmoil And The Brink Of War Between The Imperialistic Nilfgaardian Empire And The Four Kingdoms.","['Dropei', 'The Weakest Witcher Entry As Of Today, Its Less Immersive And Atmospheric Than Witcher 1 And Plays Worse Than Witcher 3, But The Best Thing About It Is The Main Story And Flotsam Arc Which Is Among The Best Arcs In The Franchise.', ""Way Better Than Witcher 3. If You Like Witcher 3 You Will Probably Love This Game. If You'Ve Never Played Witcher 3 And Want To Start With This Game, It Has Great Gameplay, A Great Story And A Good Cast Of Characters, You Can Dump Tons Of Hours Into This Game"", '8/10', 'Shit Controls', 'Tutorial Skipavel']",1600,21,605,169,2011,2170,The Witcher 2: Assassins Of Kings,PC,2011,Action,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
1348,The Witcher 2: Assassins Of Kings,2011-05-17,"['Atari', 'Cd Projekt Red']",3.6,181,181,"['Adventure', 'Rpg']","This Third-Person Dark Fantasy Western Rpg And Sequel To The Witcher (2007), Featuring Multiple Endings And Branching Narrative Paths, Follows The Travels Of Geralt Of Rivia, Witcher, Who, After Being Falsely Accused Of Regicide, Sets Out To Clear His Name And Find The Real Killer, In A Time Of Political Turmoil And The Brink Of War Between The Imperialistic Nilfgaardian Empire And The Four Kingdoms.","['Dropei', 'The Weakest Witcher Entry As Of Today, Its Less Immersive And Atmospheric Than Witcher 1 And Plays Worse Than Witcher 3, But The Best Thing About It Is The Main Story And Flotsam Arc Which Is Among The Best Arcs In The Franchise.', ""Way Better Than Witcher 3. If You Like Witcher 3 You Will Probably Love This Game. If You'Ve Never Played Witcher 3 And Want To Start With This Game, It Has Great Gameplay, A Great Story And A Good Cast Of Characters, You Can Dump Tons Of Hours Into This Game"", '8/10', 'Shit Controls', 'Tutorial Skipavel']",1600,21,605,169,2011,2207,The Witcher 2: Assassins Of Kings,X360,2012,Action,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
1350,Animal Crossing: City Folk,2008-11-16,"['Nintendo', 'Nintendo Ead Group No. 2']",3.4,232,232,['Simulator'],"Step Into A Living, Breathing World Where Days And Seasons Pass In Real Time And Your Destiny Is Yours To Create.
             

              Enjoy A New House, A New Neighborhood, And Some New Friends. Try Your Luck In A Fishing Tourney, Collect Shells, Or Participate In Special Events And Holidays. Communicate With Friends And Family; Travel To The New City, Get A Mii Makeover, And More. The World Is Your Sparkling, Fresh Canvas.
             

              You Choose The Pace And You Craft The Adventures!","['The Weakest Animal Crossing Game But That’S Because It Was Too Similar To Wild World And The Town Gimmick Was More Annoying Than It Was Novel.', 'Your First Ever Animal Crossing Game Really Does Hit Different\N                     \N                     Really Good Vibes And Timeless Soundtrack! !!', 'The Best Animal Crossing Game In My Opinion. Super Simple With Lots Of Reasons To Revisit Your Town Time And Time Again.', 'Not Sure Why I Didnt Log This Earlier. Played This A Lot On Release, Enjoyed It For What It Was But Obviously Does Not Stack Up To Ww Or Its Successors.', 'Animal Crossing City Folk Took Wild World And Improved What Was Good About It And Made It Better!', ""It'S Animal Crossing, The Staple Mechanics'Ll Never Be Bad So I Cannot Rate It Any Less, But The Soundtrack Is Strangely The Thing That Kept Throwing Me Off Because It'S The Same As Wild World'S (With Different Instruments). This Is A Really Subjective Point, But It'S Strange, Even With More Updated Instrumentation The Very Composition Of Wild World'S Soundtracks Make Me Expect Something A Little Smaller/Minimal Than A (Comparatively) High Framerate Console Edition (And The Original Compositions Suit It Really Well!), But I'Ll Put This Down To Association From Years Of Playing Wild World Really Lol. Do Also Agree With The Grass Mechanics That The Ground Itself Doesn'T Look As Lovely, Haven'T Played Enough To Determine If This Really Is The Point Where The Dialogue Went Downhill But I'Ve Got My Suspicions (!). Not To Mention How Difficult I Find Adjusting To The Wii Compared To A Standard Controller For This Specific Kind Of Game, But Again It'S A Subjective One. Boy, This Is A Whole Lot Of Complaining For An Animal Crossing Game- Well Other Than The Grass The Graphics Are Fantastically Charming As Always And Fit Right Into The Cosy Visuals Of The Game For Me, Especially Indoors, As Always Each Object Feels Lovingly Rendered - Plus This Game Began Pro Patterns! Definitely Worth Visiting On A Tour Of The Older Games Especially For Charm, But I'M Not Sure How Well It'Ll Age As An Example Of The Series In Terms Of Exemplifying Its Gameplay Decades Down The Line.""]",3100,17,215,129,2008,227,Animal Crossing: City Folk,WII,2008,Simulation,Nintendo,1.87,1.12,1.32,0.37,4.68
1353,Mario Party 4,2002-10-21,"['Hudson Soft', 'Nintendo']",3.5,231,231,['Card & Board Game'],"Toad, Koopa, And Other Party-Planning Pranksters Have Hidden Birthday Presents For Their Closest Friends Inside The Party Cube. To Win The Presents, Mario, Yoshi, Peach, And Other Mushroom Kingdom Favorites Will Have To Plunge Into A Circus Of Minigame Trickery. As Always, Keep An Eye Out For Bowser And His Trouble-Making Goons. Even Whomp And Thwomp Have Rockin' Surprises For You In Their Extra Room. Packed With Surprises, Wild Multiplayer Action, And Zany Challenges, Mario Party 4 Is Your Ticket To A Good Time.","['A Good Mario Party Game In General', 'Dont Play This One', ""I'Ve Only Ever Played Even Numbered Mario Parties"", ""If You Like The Old N64 Mario Party Formula, Then This Is The Last Game To Follow That, Really. This Game Is Basically An N64 Mario Party Game But On The Gamecube, So That Is Honestly Pretty Cool. While This Game Upgrades A Lot Of Things From 3, They Added A New Game Mechanic With The Mega/Mini Mushroom System That Drastically Changes Board Design And What Items To Use, So I'D Day Its Slightly Worse Than 3 At Worst, And On Par With 3 At Best. The Battle Boards From 3 Are Also Completely Gone, Seems Like That Stuff Was A One-Off Thing. Anyways, It'S Mario Party. If You Think That The Newer Mario Party Games Have Too Many Gimmicks And Only Own A Gamecube For Some Reason, Then Hey, You Can'T Go Wrong. This Mario Party Game Definitely Has Its Own Unique Vibe Compared To The Other Games In The Series For Sure."", 'Um Bom Mario Party No Geral (Especialmente Os Minigames E Modos Extras), Mas A Mecânica Do Mega E Mini Mushroom Não Me Agradaram Muito', 'Gamecube Era Best Era']",3000,7,156,113,2002,627,Mario Party 4,GC,2002,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47
1354,Mario Party 3,2000-12-07,"['Nintendo', 'Hudson Soft']",3.7,219,219,['Card & Board Game'],"Mario Party 3 Is The Third And Final Mario Party Title For The Nintendo 64. A Total Of Eight Characters Are Available To Choose From: Mario, Luigi, Princess Peach, Yoshi, Wario, Donkey Kong, And Newcomers Waluigi And Princess Daisy. Mario Party 3 Features Duel Maps, In Which Two Players Try To Lower Each Other'S Stamina To Zero Using Non-Playable Characters Such As Chain Chomps. It Is The First Mario Party Game To Feature Luigi'S Main Voice And Also It Is Last Mario Game Where Princess Daisy Appears In A Yellow And White Dress, And With Long Hair, As Well As The Last Mario Game (Until New Super Mario Bros. Wii) In Which Yoshi'S ""Record-Scratching"" Voice Is Used. It Is Also The First Mario Party Game To Have Multiple Save Slots.","['I Made A Custom Monopoly Board For This With A F*** You Pit In The Center That My Friend Dubbed ""The Pest Nest""', 'I Lost On Every Single Map We Played So This Game Sucks Actually', 'Waluigi Is Here Baabyyyyyyyyyyy', ""Definitely The Mario Party On N64 With The Most Content. Includes A Story Mode For Those Lonely Players Out There. As A Multiplayer Experience, Its Mario Party. It Basically Does What You Expect. Really Whether Or Not You Should Blast This Or 2 Just Comes Down To Preference, Since 2 Is Just 1 But With Less Hand Pain, And This Has Entirely Different Minigames Than 2 Does. As A Single Player Experience, It Is Kinda Repetitive As Well As The Fact That Winning Mario Party Games Is Largely Rng Based, So Sometimes The Ai Will Just Curbstomp You Without You Being Able To Do Much About It. There Are Also Unique Duel Maps That Have An Interesting Different Game Mode Attatched To Them Where You Have Partners Fight Each Other And What Not. All In All, Its Mario Party. This Is Also The Only N64 Mario Party To Have Waluigi And Daisy, So Fans Of Those Characters Should Pick This Over 2. Also This Game Has Most Of The Actual Mario Voices Instead Of The Weird Voices That Were In The First 2 Games As Well, So It'S Definitely A Different Vibe. Probably The Strongest In The Classic Trilogy."", 'História Boa, Minigames Incríveis E Tabuleiros Fantásticos!', 'Best N64 Party']",2800,6,168,123,2000,904,Mario Party 3,N64,2000,Misc,Nintendo,0.72,0.16,1.01,0.02,1.91
1358,Prince Of Persia,2008-12-02,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,201,201,"['Adventure', 'Platform', 'Puzzle']","Prince Of Persia Is An Action-Adventure And Platforming Video Game Developed By Ubisoft Montreal And Published By Ubisoft. It Is Part Of The Prince Of Persia Franchise.
              
              The Game Is Set In Ancient Persia, With A Player-Character Whose Name Is Not Revealed In The Game. He Is Accompanied By A Woman Named Elika, Whom He Met After A Large Sandstorm Diverted Him From His Course And He Ended Up In A Mysterious Land. Players Traverse Many Different Environments Using His Acrobatic Abilities To Scale Walls And Even Crawl On The Ceilings. Throughout The Journey, Players Combat Various Enemies As They Attempt To Cleanse The Land Of Corruption.","['My Favorite Prince Of Persia Game.. It Was So Fun', 'This Game Is A Bit Repetitive, But You Can Get A Pretty Nice Flow State Going, Which I Like.', ""I Really Vibed With This Game. Unfortunately It Seems That Most People Didn'T. The Dlc Epilogue Sucks."", ""I Liked This One, It Was Sort Of Like They Missed The Point And Accidentally Made A Zelda Knockoff, But A Competant One. I Don'T Remember Any Dialogue And I'M Sure It'S Full Of Cliches And Has Aged As Well As Any Game Writing From That Era, But I Never Cared About This Series For A Minute Until The Art Style Here Caught My Eye. I Got A Soft Spot For Any Game That Lets You Visibly Improve/Change The World Which Is Why I Probably Rank This And The Saboteur Higher Than They Should Be."", 'Creo Que El Tiempo Les Paso Bastante Factura A Este Tipo De Juegos. Me Explico. Estos Sistemas Mixtos Entre Puzzle, Aventura, Combate, Coleccionables, Narrativa, (Sacados De Varios Otros Videojuegos)  Y Con Alguna Que Otra Idea De Diseño O Estilo Artístico Interesante Pero Sin  Mas, Están Bastante Superados En Todos Sus Aspectos Hoy En Día, Sin Ni Siquiera Proponérselos .', 'Infravalorado']",2500,23,535,206,2008,1896,Prince Of Persia,PS3,2008,Action,Ubisoft,0.47,0.41,0.03,0.18,1.08
1358,Prince Of Persia,2008-12-02,"['Ubisoft Entertainment', 'Ubisoft Montreal']",3.0,201,201,"['Adventure', 'Platform', 'Puzzle']","Prince Of Persia Is An Action-Adventure And Platforming Video Game Developed By Ubisoft Montreal And Published By Ubisoft. It Is Part Of The Prince Of Persia Franchise.
              
              The Game Is Set In Ancient Persia, With A Player-Character Whose Name Is Not Revealed In The Game. He Is Accompanied By A Woman Named Elika, Whom He Met After A Large Sandstorm Diverted Him From His Course And He Ended Up In A Mysterious Land. Players Traverse Many Different Environments Using His Acrobatic Abilities To Scale Walls And Even Crawl On The Ceilings. Throughout The Journey, Players Combat Various Enemies As They Attempt To Cleanse The Land Of Corruption.","['My Favorite Prince Of Persia Game.. It Was So Fun', 'This Game Is A Bit Repetitive, But You Can Get A Pretty Nice Flow State Going, Which I Like.', ""I Really Vibed With This Game. Unfortunately It Seems That Most People Didn'T. The Dlc Epilogue Sucks."", ""I Liked This One, It Was Sort Of Like They Missed The Point And Accidentally Made A Zelda Knockoff, But A Competant One. I Don'T Remember Any Dialogue And I'M Sure It'S Full Of Cliches And Has Aged As Well As Any Game Writing From That Era, But I Never Cared About This Series For A Minute Until The Art Style Here Caught My Eye. I Got A Soft Spot For Any Game That Lets You Visibly Improve/Change The World Which Is Why I Probably Rank This And The Saboteur Higher Than They Should Be."", 'Creo Que El Tiempo Les Paso Bastante Factura A Este Tipo De Juegos. Me Explico. Estos Sistemas Mixtos Entre Puzzle, Aventura, Combate, Coleccionables, Narrativa, (Sacados De Varios Otros Videojuegos)  Y Con Alguna Que Otra Idea De Diseño O Estilo Artístico Interesante Pero Sin  Mas, Están Bastante Superados En Todos Sus Aspectos Hoy En Día, Sin Ni Siquiera Proponérselos .', 'Infravalorado']",2500,23,535,206,2008,2044,Prince Of Persia,X360,2008,Action,Ubisoft,0.54,0.35,0.02,0.1,1.01
1360,Sonic Rush Adventure,2007-09-14,"['Nintendo', 'Sonic Team']",3.5,278,278,['Platform'],"Sonic Returns To The Ds With All The Classic 2D Dual Screen Action Of ""Sonic Rush,"" As Well As A New High-Seas Adventure Where He Clashes With Ruthless Pirates. As Sonic, Set Off From Windmill Village To Explore Seven Islands For Action-Packed Adventures Spread Across A Large Map. As You Venture, You'Ll Uncover Valuable Items And Materials That Will Help Tails Build New Ships So That Sonic Can Track Down The Villainous Pirates In A Variety Of Ways.","['La La... La La... La La...\N                     \N                     Padding The Game\N                     \N                     La La... La La... La La...', 'An Upgrade In Every Way To The First One. And An Absolutely Great Adventure As Well. The Bosses, Level Design, And New Additions Are All Incredible. The Story Is Super Forgettable Tho, But That Can All Be Skipped, Making The Game A Great Time', 'In Sonic Rush Adventure, The Blue Blur Faces His Most Dangerous Foe Yet: Rubberbanding.', ""Not Much Of An Improvement Over The First Game Imo. Theres Like This Boat Travelling Minigame You Gotta Do To Go From Place To Place In The Game Which Can Kinda Get Annoying. The Level Design Is Roughly The Same As The First Game Iirc, Which Aint That Great To Begin With. The Ost Isn'T Even Done By Our Funky Fresh Family Guy Funny Moment Like The First Game Was, So The Music Is Forgettable As Well. I Was Super Curious About This Game When It Came Out But Never Actually Bought It And Played It Until Years Later To Satiate That Curiosity, And Yet Here I Am Not Really Remembering It All Too Well, So That Should Probably Speak For Itself Here. The Multiplayer Is Pretty Cool Though, I Will Give It That."", 'It Might Be Because I Got Better At Sonic Rush, But I Enjoyed This Game Even More Than The First Sonic Rush Game. It Does Boast A Number Of Improvements Over Its Predecessor, And Has More Content As Well. There Are A Few New Minor Issues Here Though.', 'Heavily Underrated.']",1900,22,389,208,2007,1726,Sonic Rush Adventure,DS,2007,Platform,Sega,0.54,0.49,0.01,0.12,1.17
1361,Destroy All Humans!,2005-06-21,"['Thq', 'Pandemic Studios']",3.2,160,160,['Adventure'],This Is Your Chance To Experience The Other Side Of An Alien Invasion. Take On The Role Of Alien Cryptosporidium 137 And Terrorize The People Of Earth To Harvest Their Dna In The Most Brazen Action-Adventure You'Ve Ever Played. Take Over All Of Humanity Using A Variety Of Alien Weaponry On Land Or In The Air.,"['I Played The Sequel First And I Think That Permanently Ruined This Game For Me.', 'I Played A Little And I Definitely Need To Finish It.', 'Being In My Pre-Teen Years At The Time, I Loved The Humor And Gameplay In This Game. It Was Tons Of Fun To Ride Around In The Space Ship, Glassing Cities And Probing People. The Missions Were Also Genuinely Fun, At Least At The Time.', 'The 1950S Were An Overrated Time In History. It Was The First Full Post-War World War Ii Decade That Began The Information Age That We Are Still Currently Living In, Marked By A Greater Emphasis On Progressing Social Changes And The Quality Of Human Life Once We Maximized Exploration And Industry Production In Decades Prior. The Economic Boom Created By The Impact Of Wwii Ushered In An Era Of Prosperity, And It Seemed Like The American Dream Had Come True. Squeaky-Clean, Conservative Values Defined The Idyllic Society That The 1950S Upheld: Waspy Nuclear Families Where Dad Wore A Suit And Tie To His 9 To 5, And Mom Stayed Home All Day Making Dad Dinner And Cleaning The House. At The Same Time, Little Timmy Played Baseball With His Friends, And Little Susie Played With Her Dolls. Not Only Was The American Dream Of The 1950S Eerily Pristine, But It Was Also Boring. Even The Leather-Jacketed, Rock-And-Roll Counterculture Seems Like A Quaint Facet Of The Decade, Or Maybe We Have Fonzie To Thank For Making A Mockery Of It. To Retain This Halcyon Society, The 1950S Upheld A Strong Sense Of Conformity With Zero Leeway For Any Abstract Thought Or Anything Outside The Very Anglo-Centric, Heteronormative Bubble Encapsulating The Decade. Extreme Examples Include The Red Scare And All Of The Anti-Gay Propaganda. Jim Crow Segregation Was Still In Full Effect! Fortunately, We’Ve Progressed Substantially Past This Point In Our History. Because The Ideals Of The 1950S Seem Antiquated And Corny, The Decade Is Ripe For Being Made Fun Of. Five Decades Later, Destroy All Humans! Serves As A Lampoon Of 1950’S Culture In The Medium Of Gaming.', 'Tengo Que Continuarlo, Me Gusta Mucho Como Aprovecha Los Cliché De La Época Para Dar Personalidad A Su Mundo, Personajes E Historia', 'Bulletproof Crypto (Invincibility)\N                     \N                     Pause The Game While Playing As Crypto, Then Hold L2 And Press Square, Circle, Left(2), Circle, Square. If You Entered The Code Correctly, A Message Will Appear.']",2200,16,414,188,2005,2209,Destroy All Humans!,PS2,2005,Shooter,Thq,0.78,0.03,0.0,0.13,0.94
1361,Destroy All Humans!,2005-06-21,"['Thq', 'Pandemic Studios']",3.2,160,160,['Adventure'],This Is Your Chance To Experience The Other Side Of An Alien Invasion. Take On The Role Of Alien Cryptosporidium 137 And Terrorize The People Of Earth To Harvest Their Dna In The Most Brazen Action-Adventure You'Ve Ever Played. Take Over All Of Humanity Using A Variety Of Alien Weaponry On Land Or In The Air.,"['I Played The Sequel First And I Think That Permanently Ruined This Game For Me.', 'I Played A Little And I Definitely Need To Finish It.', 'Being In My Pre-Teen Years At The Time, I Loved The Humor And Gameplay In This Game. It Was Tons Of Fun To Ride Around In The Space Ship, Glassing Cities And Probing People. The Missions Were Also Genuinely Fun, At Least At The Time.', 'The 1950S Were An Overrated Time In History. It Was The First Full Post-War World War Ii Decade That Began The Information Age That We Are Still Currently Living In, Marked By A Greater Emphasis On Progressing Social Changes And The Quality Of Human Life Once We Maximized Exploration And Industry Production In Decades Prior. The Economic Boom Created By The Impact Of Wwii Ushered In An Era Of Prosperity, And It Seemed Like The American Dream Had Come True. Squeaky-Clean, Conservative Values Defined The Idyllic Society That The 1950S Upheld: Waspy Nuclear Families Where Dad Wore A Suit And Tie To His 9 To 5, And Mom Stayed Home All Day Making Dad Dinner And Cleaning The House. At The Same Time, Little Timmy Played Baseball With His Friends, And Little Susie Played With Her Dolls. Not Only Was The American Dream Of The 1950S Eerily Pristine, But It Was Also Boring. Even The Leather-Jacketed, Rock-And-Roll Counterculture Seems Like A Quaint Facet Of The Decade, Or Maybe We Have Fonzie To Thank For Making A Mockery Of It. To Retain This Halcyon Society, The 1950S Upheld A Strong Sense Of Conformity With Zero Leeway For Any Abstract Thought Or Anything Outside The Very Anglo-Centric, Heteronormative Bubble Encapsulating The Decade. Extreme Examples Include The Red Scare And All Of The Anti-Gay Propaganda. Jim Crow Segregation Was Still In Full Effect! Fortunately, We’Ve Progressed Substantially Past This Point In Our History. Because The Ideals Of The 1950S Seem Antiquated And Corny, The Decade Is Ripe For Being Made Fun Of. Five Decades Later, Destroy All Humans! Serves As A Lampoon Of 1950’S Culture In The Medium Of Gaming.', 'Tengo Que Continuarlo, Me Gusta Mucho Como Aprovecha Los Cliché De La Época Para Dar Personalidad A Su Mundo, Personajes E Historia', 'Bulletproof Crypto (Invincibility)\N                     \N                     Pause The Game While Playing As Crypto, Then Hold L2 And Press Square, Circle, Left(2), Circle, Square. If You Entered The Code Correctly, A Message Will Appear.']",2200,16,414,188,2005,4232,Destroy All Humans!,XB,2005,Shooter,Thq,0.34,0.11,0.0,0.02,0.46
1362,Marvel Vs. Capcom: Clash Of Super Heroes,1998-01-12,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",3.7,269,269,['Fighting'],"Marvel Vs. Capcom: Clash Of Super Heroes Is The Fifth Marvel Comics-Licensed Fighting Game By Capcom And The Third Game In The Marvel Vs. Capcom Series. In Contrast To X-Men Vs. Street Fighter And Marvel Super Heroes Vs. Street Fighter, The Game Features Characters From Numerous Capcom Franchises Such As Mega Man And Strider, Rather Than Just Street Fighter Characters. The Game Takes Place Within The Marvel Comic Continuity, As Professor Charles Xavier Calls Out For Heroes To Stop Him Before He Merges With The Consciousness Of Magneto And Becomes The Being Known As Onslaught, The Final Boss.","['I Don\'T Really Love The Vs Games Like That, But On An Audiovisual Front This One Is Capcom Firing On All Cylinders. If Asked To Pick A Favorite Spoken Word Soundsample From A Fighting Game, It\'D Probably Be ""Here\'S My Sunday Best!"" So, For That Reason, I Am Glad The Vs Games Exist, And I Continue To Never Want To Play Any Of Them.', 'Know My Name And Fear It. I Am Onslaught.', 'The Ultimate Capcom Fighting Game For Me.', 'I Like This Game More Thna Marvel 2 Tbh', 'Sorprendetemente Bueno', ""Let'S, And I Cannot Stress This Enough, Go Crazy.""]",2000,8,143,100,1998,2641,Marvel Vs. Capcom: Clash Of Super Heroes,PS,1999,Fighting,Capcom,0.43,0.3,0.0,0.05,0.78
1362,Marvel Vs. Capcom: Clash Of Super Heroes,1998-01-12,"['Virgin Interactive Entertainment (Europe) Ltd.', 'Capcom']",3.7,269,269,['Fighting'],"Marvel Vs. Capcom: Clash Of Super Heroes Is The Fifth Marvel Comics-Licensed Fighting Game By Capcom And The Third Game In The Marvel Vs. Capcom Series. In Contrast To X-Men Vs. Street Fighter And Marvel Super Heroes Vs. Street Fighter, The Game Features Characters From Numerous Capcom Franchises Such As Mega Man And Strider, Rather Than Just Street Fighter Characters. The Game Takes Place Within The Marvel Comic Continuity, As Professor Charles Xavier Calls Out For Heroes To Stop Him Before He Merges With The Consciousness Of Magneto And Becomes The Being Known As Onslaught, The Final Boss.","['I Don\'T Really Love The Vs Games Like That, But On An Audiovisual Front This One Is Capcom Firing On All Cylinders. If Asked To Pick A Favorite Spoken Word Soundsample From A Fighting Game, It\'D Probably Be ""Here\'S My Sunday Best!"" So, For That Reason, I Am Glad The Vs Games Exist, And I Continue To Never Want To Play Any Of Them.', 'Know My Name And Fear It. I Am Onslaught.', 'The Ultimate Capcom Fighting Game For Me.', 'I Like This Game More Thna Marvel 2 Tbh', 'Sorprendetemente Bueno', ""Let'S, And I Cannot Stress This Enough, Go Crazy.""]",2000,8,143,100,1998,10655,Marvel Vs. Capcom: Clash Of Super Heroes,DC,1999,Fighting,Capcom,0.0,0.0,0.1,0.0,0.1
